datetime,postedDatetime,deliveryDate,hourEnding,genSystemWide,COPHSLSystemWide,STWPFSystemWide,WGRPPSystemWide,genLoadZoneSouthHouston,COPHSLLoadZoneSouthHouston,STWPFLoadZoneSouthHouston,WGRPPLoadZoneSouthHouston,genLoadZoneWest,COPHSLLoadZoneWest,STWPFLoadZoneWest,WGRPPLoadZoneWest,genLoadZoneNorth,COPHSLLoadZoneNorth,STWPFLoadZoneNorth,WGRPPLoadZoneNorth,HSLSystemWide,DSTFlag,deliveryDateRequested
2024-09-23 18:00:00,2024-09-25 17:55:08,2024-09-23,18,2118.93,2039.8,2125.8,1546.5,1680.06,1526.7,1655.3,1316.3,336.11,375.5,366.0,174.4,102.76,137.6,104.5,55.8,,False,2024-09-23
2024-09-23 17:00:00,2024-09-25 16:55:07,2024-09-23,17,1821.48,1506.5,1802.6,1228.5,1397.01,1051.8,1358.2,1012.6,313.69,351.3,310.8,135.4,110.78,103.4,133.6,80.5,,False,2024-09-23
2024-09-23 16:00:00,2024-09-25 15:55:08,2024-09-23,16,1523.05,1270.3,1543.2,972.3,1113.42,740.7,1125.5,797.6,300.0,404.5,313.5,118.7,109.63,125.1,104.2,56.0,,False,2024-09-23
2024-09-23 15:00:00,2024-09-25 14:55:11,2024-09-23,15,987.51,1121.5,933.8,423.6,722.18,510.5,645.8,353.2,245.6,487.6,255.3,66.7,19.73,123.4,32.7,3.7,,False,2024-09-23
2024-09-23 14:00:00,2024-09-25 13:55:07,2024-09-23,14,695.99,1177.1,723.9,256.5,386.92,337.1,364.0,127.9,288.01,642.5,327.1,126.3,21.06,197.5,32.8,2.3,,False,2024-09-23
2024-09-23 13:00:00,2024-09-25 12:55:08,2024-09-23,13,660.14,1364.1,769.1,292.5,196.05,307.4,217.8,62.2,415.77,810.9,480.6,211.4,48.32,245.8,70.7,18.9,,False,2024-09-23
2024-09-23 12:00:00,2024-09-25 11:55:08,2024-09-23,12,1201.16,1755.1,1380.0,811.0,217.67,232.8,246.9,121.9,754.81,1144.5,856.4,509.3,228.68,377.8,276.7,179.8,,False,2024-09-23
2024-09-23 11:00:00,2024-09-25 10:55:08,2024-09-23,11,2052.77,2408.6,2248.7,1665.7,308.21,250.5,327.7,239.0,1353.35,1741.6,1485.4,1070.2,391.21,416.5,435.6,356.5,,False,2024-09-23
2024-09-23 10:00:00,2024-09-25 09:55:07,2024-09-23,10,3158.12,3084.9,3266.8,2663.5,392.96,238.4,383.7,330.9,2209.07,2390.5,2340.5,1869.4,556.09,456.0,542.6,463.2,,False,2024-09-23
2024-09-23 09:00:00,2024-09-25 08:55:07,2024-09-23,9,3720.41,3753.1,3780.6,3172.6,404.19,299.8,397.0,330.2,2868.37,2844.1,2955.1,2480.9,447.85,609.2,428.5,361.5,,False,2024-09-23
2024-09-23 08:00:00,2024-09-25 07:55:09,2024-09-23,8,4262.28,4322.4,4449.5,3834.6,385.55,520.5,380.3,305.5,3349.91,3246.8,3519.9,3050.5,526.82,555.1,549.3,478.6,,False,2024-09-23
2024-09-23 07:00:00,2024-09-25 06:55:09,2024-09-23,7,5243.67,5360.9,5387.2,4759.8,498.37,863.7,523.4,419.0,3966.58,3890.4,4039.6,3582.5,778.72,606.8,824.2,758.3,,False,2024-09-23
2024-09-23 06:00:00,2024-09-25 05:55:09,2024-09-23,6,5654.83,6528.2,5888.7,5237.3,809.3,1137.8,880.2,746.3,4152.03,4699.8,4299.2,3847.1,693.5,690.6,709.3,643.9,,False,2024-09-23
2024-09-23 05:00:00,2024-09-25 04:55:09,2024-09-23,5,7074.48,7282.0,7352.1,6639.2,1318.76,1332.3,1355.0,1183.6,4945.68,5278.5,5154.0,4682.8,810.04,671.2,843.1,772.8,,False,2024-09-23
2024-09-23 04:00:00,2024-09-25 03:55:09,2024-09-23,4,8613.0,8446.8,8969.1,8193.6,1663.55,1584.9,1705.5,1512.5,6012.91,6062.1,6305.2,5797.0,936.54,799.8,958.4,884.1,,False,2024-09-23
2024-09-23 03:00:00,2024-09-25 02:55:09,2024-09-23,3,9673.14,8998.7,9940.1,9126.0,2026.33,1661.5,2059.5,1859.9,6837.61,6437.2,7037.3,6499.5,809.2,900.0,843.3,766.6,,False,2024-09-23
2024-09-23 02:00:00,2024-09-25 01:55:09,2024-09-23,2,11582.45,9638.0,11895.0,11011.3,2442.1,1749.4,2430.6,2218.4,8061.19,6656.9,8397.5,7810.9,1079.16,1231.7,1066.9,982.0,,False,2024-09-23
2024-09-23 01:00:00,2024-09-25 00:55:09,2024-09-23,1,12676.12,11442.2,12779.9,11872.7,2435.59,2233.6,2391.8,2168.1,8967.81,7908.7,9129.0,8531.0,1272.72,1299.9,1259.1,1173.6,,False,2024-09-23
2024-09-25 00:00:00,2024-09-26 23:55:09,2024-09-24,24,8775.11,9494.2,9194.7,8409.6,1349.08,1390.2,1363.8,1168.4,6631.73,7369.3,7033.6,6521.1,794.3,734.7,797.3,720.1,8928.59,False,2024-09-24
2024-09-24 23:00:00,2024-09-26 22:55:09,2024-09-24,23,7585.57,8889.5,8506.3,7748.6,1621.77,1529.6,1705.0,1507.9,5431.73,6746.1,6277.3,5786.1,532.07,613.8,524.0,454.6,8273.61,False,2024-09-24
2024-09-24 22:00:00,2024-09-26 21:55:10,2024-09-24,22,6944.86,8350.2,8208.1,7459.4,1802.43,1794.8,1805.4,1604.4,4830.6,6062.3,6086.7,5598.6,311.83,493.1,316.0,256.4,8045.84,False,2024-09-24
2024-09-24 21:00:00,2024-09-26 20:55:09,2024-09-24,21,6503.7,7873.8,7470.5,6753.1,1987.87,2192.9,2029.1,1831.2,4328.66,5281.2,5231.0,4768.8,187.17,399.7,210.4,153.1,7348.9,False,2024-09-24
2024-09-24 20:00:00,2024-09-26 19:55:10,2024-09-24,20,6343.45,6291.2,6663.3,5980.9,2230.43,2282.7,2234.0,2026.4,3994.54,3738.9,4276.4,3858.7,118.48,269.6,152.9,95.8,6597.93,False,2024-09-24
2024-09-24 19:00:00,2024-09-26 18:55:09,2024-09-24,19,5926.41,5383.6,5890.5,5240.2,2478.67,2296.8,2471.1,2257.5,3307.58,2914.5,3275.5,2880.1,140.16,172.3,143.9,102.6,5854.53,False,2024-09-24
2024-09-24 18:00:00,2024-09-26 17:55:10,2024-09-24,18,5063.21,4549.4,5058.4,4439.0,2359.21,1877.8,2343.2,2148.3,2587.52,2564.4,2590.0,2201.8,116.48,107.2,125.2,88.9,5083.88,False,2024-09-24
2024-09-24 17:00:00,2024-09-26 16:55:10,2024-09-24,17,4674.39,3932.9,4614.4,3998.7,2159.14,1454.1,2031.7,1862.8,2399.78,2408.7,2472.1,2072.1,115.47,70.1,110.6,63.8,4595.53,False,2024-09-24
2024-09-24 16:00:00,2024-09-26 15:55:09,2024-09-24,16,3952.95,3161.0,3865.4,3256.2,1608.31,1019.3,1529.5,1371.6,2244.75,2065.9,2235.7,1827.3,99.89,75.8,100.2,57.3,3831.09,False,2024-09-24
2024-09-24 15:00:00,2024-09-26 14:55:10,2024-09-24,15,3117.71,3195.2,3184.9,2582.2,814.65,743.5,761.4,622.2,2248.96,2349.7,2366.5,1940.8,54.1,102.0,57.0,19.2,3121.84,False,2024-09-24
2024-09-24 14:00:00,2024-09-26 13:55:10,2024-09-24,14,2790.98,2782.5,2907.1,2307.9,565.08,571.1,549.6,440.6,2150.77,2100.7,2265.8,1821.5,75.13,110.7,91.7,45.8,2858.37,False,2024-09-24
2024-09-24 13:00:00,2024-09-26 12:55:09,2024-09-24,13,2729.06,2101.4,2883.7,2284.3,376.9,213.6,395.9,296.7,2239.36,1795.2,2363.6,1904.4,112.8,92.6,124.2,83.2,2780.24,False,2024-09-24
2024-09-24 12:00:00,2024-09-26 11:55:10,2024-09-24,12,2214.22,1852.2,2224.9,1641.2,249.8,208.2,262.9,194.2,1857.27,1536.0,1856.4,1380.3,107.15,108.0,105.6,66.7,2207.58,False,2024-09-24
2024-09-24 11:00:00,2024-09-26 10:55:09,2024-09-24,11,1769.56,1793.5,1686.1,1113.8,165.04,121.1,96.9,59.7,1501.78,1604.9,1480.8,992.2,102.74,67.5,108.4,61.9,,False,2024-09-24
2024-09-24 10:00:00,2024-09-26 09:55:09,2024-09-24,10,1851.41,2405.8,2006.5,1427.2,78.71,75.9,88.9,55.2,1640.32,2106.4,1769.3,1274.6,132.38,223.5,148.3,97.4,,False,2024-09-24
2024-09-24 09:00:00,2024-09-26 08:55:09,2024-09-24,9,2916.99,3495.2,3117.3,2515.5,128.78,138.9,129.6,81.7,2652.5,3151.8,2844.5,2335.9,135.71,204.5,143.2,97.9,,False,2024-09-24
2024-09-24 08:00:00,2024-09-26 07:55:09,2024-09-24,8,3516.76,4264.3,3751.6,3145.0,102.65,232.0,101.3,76.3,2945.35,3783.9,3111.2,2608.2,468.76,248.4,539.1,460.5,,False,2024-09-24
2024-09-24 07:00:00,2024-09-26 06:55:09,2024-09-24,7,3675.32,4939.1,3984.0,3372.9,134.84,288.3,153.5,108.6,3259.98,4335.2,3605.5,3088.4,280.5,315.6,225.0,175.9,,False,2024-09-24
2024-09-24 06:00:00,2024-09-26 05:55:08,2024-09-24,6,3920.53,5143.6,4372.8,3758.7,238.34,438.4,259.6,209.0,3524.55,4514.0,3980.0,3470.0,157.64,191.2,133.2,79.7,,False,2024-09-24
2024-09-24 05:00:00,2024-09-26 04:55:08,2024-09-24,5,4350.02,5190.1,4692.0,4075.4,386.18,608.9,431.0,343.3,3855.57,4447.8,4145.3,3660.8,108.27,133.4,115.7,71.3,,False,2024-09-24
2024-09-24 04:00:00,2024-09-26 03:55:08,2024-09-24,4,4647.12,5568.1,4832.8,4215.4,695.2,922.3,728.1,607.4,3914.81,4524.1,4062.3,3594.3,37.11,121.7,42.4,13.7,,False,2024-09-24
2024-09-24 03:00:00,2024-09-26 02:55:08,2024-09-24,3,4716.0,5889.0,4922.8,4304.8,1102.66,1287.8,1150.5,984.8,3598.52,4502.7,3742.7,3311.0,14.82,98.5,29.6,9.0,,False,2024-09-24
2024-09-24 02:00:00,2024-09-26 01:55:08,2024-09-24,2,4768.39,6057.5,5123.6,4504.8,1430.47,1459.0,1494.3,1317.6,3327.23,4479.5,3603.0,3182.4,10.69,119.0,26.3,4.8,,False,2024-09-24
2024-09-24 01:00:00,2024-09-26 00:55:08,2024-09-24,1,5096.18,5945.2,5366.2,4737.6,1696.66,1649.3,1697.0,1509.7,3397.76,4139.2,3654.1,3225.8,1.76,156.7,15.1,2.1,,False,2024-09-24
2024-09-26 00:00:00,2024-09-27 23:55:10,2024-09-25,24,6300.49,6248.2,6320.4,5652.6,2199.53,1313.8,2107.2,1996.4,3491.53,4263.9,3605.3,3122.2,609.43,670.5,607.9,534.0,6320.58,False,2024-09-25
2024-09-25 23:00:00,2024-09-27 22:55:08,2024-09-25,23,5596.95,6021.0,5657.3,5016.9,1858.82,1252.9,1742.0,1620.7,3145.83,4095.8,3292.8,2842.2,592.3,672.3,622.5,554.0,5582.25,False,2024-09-25
2024-09-25 22:00:00,2024-09-27 21:55:08,2024-09-25,22,4904.49,5702.2,5155.5,4534.2,1218.3,1214.0,1170.8,1041.3,2989.11,3823.6,3265.8,2838.5,697.08,664.6,718.9,654.4,5018.41,False,2024-09-25
2024-09-25 21:00:00,2024-09-27 20:55:08,2024-09-25,21,4678.33,6441.9,4897.0,4279.4,1108.5,1478.1,1145.2,1007.3,2834.99,3957.8,3021.5,2607.2,734.84,1006.0,730.3,664.9,4769.69,False,2024-09-25
2024-09-25 20:00:00,2024-09-27 19:55:08,2024-09-25,20,4557.56,6189.8,4867.1,4247.0,1091.01,1462.3,1144.5,996.9,2769.19,3762.7,3005.5,2598.9,697.36,964.8,717.1,651.2,4935.94,False,2024-09-25
2024-09-25 19:00:00,2024-09-27 18:55:08,2024-09-25,19,6385.86,6547.4,6815.1,6125.7,1480.44,1215.0,1474.9,1302.5,3759.94,4159.5,4110.2,3668.6,1145.48,1172.9,1230.0,1154.6,6924.0,False,2024-09-25
2024-09-25 18:00:00,2024-09-27 17:55:08,2024-09-25,18,7802.09,7922.4,8015.3,7275.7,1717.67,1288.5,1668.8,1481.6,4661.36,5155.7,4914.6,4443.9,1423.06,1478.2,1431.9,1350.2,8061.9,False,2024-09-25
2024-09-25 17:00:00,2024-09-27 16:55:08,2024-09-25,17,7865.87,8538.2,8210.0,7463.1,976.27,1004.5,1035.0,852.5,5311.55,5906.3,5577.7,5098.7,1578.05,1627.4,1597.3,1511.9,8271.41,False,2024-09-25
2024-09-25 16:00:00,2024-09-27 15:55:07,2024-09-25,16,8602.05,8579.5,9024.8,8247.1,789.83,852.2,877.7,704.5,6007.22,5931.8,6319.0,5804.6,1805.0,1795.5,1828.1,1738.0,9095.35,False,2024-09-25
2024-09-25 15:00:00,2024-09-27 14:55:08,2024-09-25,15,9377.32,7911.3,9746.1,8940.7,659.82,573.6,773.1,618.9,6740.93,5559.4,6990.9,6436.6,1976.57,1778.3,1982.1,1885.2,9833.78,False,2024-09-25
2024-09-25 14:00:00,2024-09-27 13:55:08,2024-09-25,14,9378.89,7145.9,9567.4,8769.4,598.06,436.2,687.9,549.1,6649.0,5254.4,6752.3,6190.6,2131.83,1455.3,2127.2,2029.7,9587.42,False,2024-09-25
2024-09-25 13:00:00,2024-09-27 12:55:08,2024-09-25,13,8150.81,6741.5,8170.7,7424.1,379.16,384.7,395.5,305.9,5819.13,5012.9,5902.6,5343.8,1952.52,1343.9,1872.6,1774.4,8283.55,False,2024-09-25
2024-09-25 12:00:00,2024-09-27 11:55:08,2024-09-25,12,6967.97,6441.2,7082.1,6381.7,307.7,357.4,322.6,274.8,5195.11,4696.6,5387.4,4833.0,1465.16,1387.2,1372.1,1273.9,7190.75,False,2024-09-25
2024-09-25 11:00:00,2024-09-27 10:55:07,2024-09-25,11,6614.06,6338.4,6793.8,6105.9,310.75,307.7,317.6,284.2,4971.3,4725.7,5135.1,4573.5,1332.01,1305.0,1341.1,1248.2,6893.78,False,2024-09-25
2024-09-25 10:00:00,2024-09-27 09:55:07,2024-09-25,10,6446.18,6574.7,6646.3,5964.3,312.05,311.8,319.8,293.9,4816.49,5009.1,5026.6,4454.4,1317.64,1253.8,1299.9,1216.0,6758.43,False,2024-09-25
2024-09-25 09:00:00,2024-09-27 08:55:10,2024-09-25,9,7254.74,7265.7,7665.6,6941.5,293.06,360.0,280.9,260.0,5656.09,5540.5,6085.3,5475.9,1305.59,1365.2,1299.4,1205.6,7805.22,False,2024-09-25
2024-09-25 08:00:00,2024-09-27 07:55:09,2024-09-25,8,7890.1,8533.4,8065.3,7323.5,322.63,353.7,317.8,295.1,6387.88,6758.5,6586.1,5968.6,1179.59,1421.2,1161.4,1059.8,8110.86,False,2024-09-25
2024-09-25 07:00:00,2024-09-27 06:55:10,2024-09-25,7,7619.5,9129.2,7933.9,7198.1,337.07,403.9,351.7,308.0,5995.0,7222.0,6255.3,5663.3,1287.43,1503.3,1326.9,1226.8,7933.61,False,2024-09-25
2024-09-25 06:00:00,2024-09-27 05:55:10,2024-09-25,6,7860.19,8769.8,8369.5,7616.5,263.11,513.5,275.0,224.5,6354.63,6887.6,6853.9,6251.3,1242.45,1368.7,1240.6,1140.7,8246.57,False,2024-09-25
2024-09-25 05:00:00,2024-09-27 04:55:10,2024-09-25,5,8325.92,8443.4,8928.8,8154.4,366.25,508.0,382.5,309.5,6489.08,6690.5,6983.4,6380.5,1470.59,1244.9,1562.9,1464.4,8958.31,False,2024-09-25
2024-09-25 04:00:00,2024-09-27 03:55:09,2024-09-25,4,9213.19,8234.1,9668.4,8866.4,575.83,610.7,605.1,509.6,7011.71,6404.2,7477.7,6868.9,1625.65,1219.2,1585.6,1487.9,9579.1,False,2024-09-25
2024-09-25 03:00:00,2024-09-27 02:55:09,2024-09-25,3,8251.36,8237.9,8410.7,7655.6,575.05,623.8,612.0,517.4,6473.39,6587.5,6686.8,6119.6,1202.92,1026.6,1111.9,1018.6,8489.86,False,2024-09-25
2024-09-25 02:00:00,2024-09-27 01:55:10,2024-09-25,2,8124.09,9302.0,8270.2,7520.4,756.27,781.5,763.7,640.7,6302.75,7559.5,6457.1,5914.6,1065.07,961.0,1049.4,965.1,8330.05,False,2024-09-25
2024-09-25 01:00:00,2024-09-27 00:55:09,2024-09-25,1,8108.38,9428.6,8411.2,7654.8,937.22,1124.3,980.7,830.6,6278.36,7496.8,6543.1,6017.4,892.8,807.5,887.4,806.8,8453.33,False,2024-09-25
2024-09-27 00:00:00,2024-09-28 23:55:10,2024-09-26,24,3889.53,5588.6,4111.2,3500.1,426.27,742.2,469.7,378.2,3305.67,4518.7,3463.0,2992.4,157.59,327.7,178.5,129.5,3970.63,False,2024-09-26
2024-09-26 23:00:00,2024-09-28 22:55:10,2024-09-26,23,3694.28,5263.4,4002.0,3390.8,600.64,862.8,662.1,545.6,2949.15,4087.5,3179.2,2738.7,144.49,313.1,160.7,106.5,3849.88,False,2024-09-26
2024-09-26 22:00:00,2024-09-28 21:55:10,2024-09-26,22,3777.6,4600.9,4003.2,3392.6,701.98,937.2,737.9,593.7,2934.75,3346.3,3096.3,2679.8,140.87,317.4,169.0,119.1,3801.3,False,2024-09-26
2024-09-26 21:00:00,2024-09-28 20:55:10,2024-09-26,21,3100.34,4211.7,3197.5,2594.7,692.14,1184.4,712.8,548.6,2269.53,2680.3,2328.1,1940.2,138.67,347.0,156.6,105.9,3039.51,False,2024-09-26
2024-09-26 20:00:00,2024-09-28 19:55:10,2024-09-26,20,2469.26,3186.6,2583.3,1991.4,807.91,1278.3,878.6,673.6,1493.28,1563.4,1506.1,1177.4,168.07,344.9,198.6,140.4,2426.34,False,2024-09-26
2024-09-26 19:00:00,2024-09-28 18:55:09,2024-09-26,19,2392.09,2646.1,2523.5,1932.3,1324.92,1457.9,1404.5,1164.5,828.51,863.1,843.5,570.4,238.66,325.1,275.5,197.4,2454.88,False,2024-09-26
2024-09-26 18:00:00,2024-09-28 17:55:09,2024-09-26,18,2527.93,2495.6,2562.7,1970.7,1687.33,1569.3,1722.5,1467.8,529.42,593.0,519.5,275.2,311.18,333.3,320.7,227.7,2590.12,False,2024-09-26
2024-09-26 17:00:00,2024-09-28 16:55:09,2024-09-26,17,2731.39,2667.3,2757.2,2159.7,1965.42,1783.3,1967.8,1720.7,435.44,570.7,444.2,188.1,330.53,313.3,345.2,250.9,2776.93,False,2024-09-26
2024-09-26 16:00:00,2024-09-28 15:55:09,2024-09-26,16,2861.35,2854.8,2847.7,2248.8,2079.35,1829.4,2038.7,1794.3,434.54,665.0,453.0,188.4,347.46,360.4,356.0,266.1,2912.02,False,2024-09-26
2024-09-26 15:00:00,2024-09-28 14:55:09,2024-09-26,15,2999.83,2769.1,3015.6,2415.3,2251.69,1925.9,2253.7,2008.2,428.69,527.9,440.2,173.1,319.45,315.3,321.7,234.0,3037.59,False,2024-09-26
2024-09-26 14:00:00,2024-09-28 13:55:09,2024-09-26,14,2897.93,2662.0,2857.9,2258.8,2189.63,1926.2,2133.8,1871.5,387.44,464.5,408.2,168.2,320.86,271.3,315.9,219.1,2864.26,False,2024-09-26
2024-09-26 13:00:00,2024-09-28 12:55:09,2024-09-26,13,2488.43,2409.5,2487.3,1897.1,1830.53,1718.9,1822.4,1514.7,351.92,481.6,360.9,184.4,305.98,209.0,304.0,198.0,2468.3,False,2024-09-26
2024-09-26 12:00:00,2024-09-28 11:55:10,2024-09-26,12,2321.98,2407.8,2361.1,1774.6,1611.76,1817.0,1613.1,1288.5,439.87,429.3,479.4,317.9,270.35,161.5,268.6,168.2,2340.39,False,2024-09-26
2024-09-26 11:00:00,2024-09-28 10:55:09,2024-09-26,11,2228.13,2917.9,2268.2,1685.4,1580.22,2210.0,1622.1,1296.6,513.5,551.8,530.5,352.1,134.41,156.1,115.6,36.7,2218.72,False,2024-09-26
2024-09-26 10:00:00,2024-09-28 09:55:10,2024-09-26,10,2406.14,3692.3,2593.0,2001.2,1750.11,2666.1,1875.2,1537.1,575.41,797.6,621.6,425.5,80.62,228.6,96.2,38.6,2584.32,False,2024-09-26
2024-09-26 09:00:00,2024-09-28 08:55:12,2024-09-26,9,3333.97,4095.2,3546.8,2942.2,2273.37,2708.7,2414.3,2120.1,889.47,1094.3,940.6,700.5,171.13,292.2,191.9,121.6,3546.56,False,2024-09-26
2024-09-26 08:00:00,2024-09-28 07:55:09,2024-09-26,8,4079.94,4353.7,4169.4,3558.3,2897.66,2676.6,2931.3,2655.1,987.9,1449.9,1031.7,762.4,194.38,227.2,206.4,140.8,4155.21,False,2024-09-26
2024-09-26 07:00:00,2024-09-28 06:55:09,2024-09-26,7,4131.44,4393.6,4220.1,3608.6,2816.6,2548.0,2828.4,2560.6,1122.58,1636.2,1186.9,906.8,192.26,209.4,204.8,141.2,4203.68,False,2024-09-26
2024-09-26 06:00:00,2024-09-28 05:55:08,2024-09-26,6,4289.93,4136.6,4365.8,3752.5,2608.25,1857.1,2542.3,2306.4,1543.97,2056.0,1693.3,1369.7,137.71,223.5,130.2,76.4,4389.62,False,2024-09-26
2024-09-26 05:00:00,2024-09-28 04:55:08,2024-09-26,5,4531.62,4677.8,4643.0,4026.8,2298.1,1904.5,2263.9,2078.4,2117.27,2489.4,2240.0,1862.5,116.25,283.9,139.1,85.9,4666.61,False,2024-09-26
2024-09-26 04:00:00,2024-09-28 03:55:09,2024-09-26,4,4700.22,4876.7,4750.4,4134.0,1680.9,1839.0,1588.9,1437.7,2826.71,2670.2,2942.0,2535.2,192.61,367.5,219.5,161.1,4889.91,False,2024-09-26
2024-09-26 03:00:00,2024-09-28 02:55:08,2024-09-26,3,5689.61,5418.5,5924.8,5271.8,2084.27,1894.3,2221.0,2074.7,3262.37,3056.5,3335.4,2895.9,342.97,467.7,368.4,301.2,5971.55,False,2024-09-26
2024-09-26 02:00:00,2024-09-28 01:55:09,2024-09-26,2,6457.85,5755.4,6490.0,5814.5,2366.63,1831.0,2271.9,2147.4,3556.36,3363.8,3657.9,3179.7,534.86,560.6,560.2,487.4,6635.39,False,2024-09-26
2024-09-26 01:00:00,2024-09-28 00:55:09,2024-09-26,1,6668.25,6110.8,6828.1,6139.2,2422.5,1732.0,2432.4,2307.8,3660.61,3741.1,3806.4,3317.4,585.14,637.7,589.3,514.0,6838.62,False,2024-09-26
2024-09-28 00:00:00,2024-09-29 23:55:08,2024-09-27,24,3729.0,5389.9,4021.2,3413.8,1572.34,1523.0,1594.2,1433.3,1871.37,3415.0,2129.3,1739.5,285.29,451.9,297.7,241.0,3961.14,False,2024-09-27
2024-09-27 23:00:00,2024-09-29 22:55:08,2024-09-27,23,4105.04,5622.9,4383.5,3771.3,1561.47,1420.0,1564.1,1400.6,2165.31,3736.7,2412.8,2023.3,378.26,466.2,406.6,347.4,4188.47,False,2024-09-27
2024-09-27 22:00:00,2024-09-29 21:55:08,2024-09-27,22,3783.14,5271.5,4067.5,3459.3,1107.69,1305.7,1090.1,935.4,2222.28,3484.8,2511.0,2118.4,453.17,481.0,466.4,405.5,3857.61,False,2024-09-27
2024-09-27 21:00:00,2024-09-29 20:55:08,2024-09-27,21,3472.98,4262.7,3569.2,2965.2,830.96,1131.1,854.0,697.1,2276.04,2644.1,2370.7,1985.5,365.98,487.5,344.5,282.6,3377.42,False,2024-09-27
2024-09-27 20:00:00,2024-09-29 19:55:08,2024-09-27,20,2602.55,3112.9,2694.9,2099.6,783.3,849.8,823.7,656.5,1532.04,1800.7,1553.1,1199.4,287.21,462.4,318.1,243.7,2517.28,False,2024-09-27
2024-09-27 19:00:00,2024-09-29 18:55:08,2024-09-27,19,2074.73,2126.6,2089.6,1507.0,733.87,465.1,708.3,543.1,1017.52,1176.1,1030.4,697.4,323.34,485.4,350.9,266.5,2024.55,False,2024-09-27
2024-09-27 18:00:00,2024-09-29 17:55:08,2024-09-27,18,1675.7,1952.6,1691.6,1115.2,395.25,345.2,369.3,219.0,890.1,1131.0,915.3,577.1,390.35,476.4,407.0,319.1,1665.21,False,2024-09-27
2024-09-27 17:00:00,2024-09-29 16:55:07,2024-09-27,17,1433.61,1722.9,1472.2,897.6,201.41,214.1,205.3,79.0,756.38,1010.0,763.6,414.9,475.82,498.8,503.3,403.7,1469.57,False,2024-09-27
2024-09-27 16:00:00,2024-09-29 15:55:08,2024-09-27,16,1516.86,1641.5,1614.1,1036.9,190.65,174.8,214.5,94.1,816.03,938.5,892.3,533.5,510.18,528.2,507.3,409.3,1583.58,False,2024-09-27
2024-09-27 15:00:00,2024-09-29 14:55:08,2024-09-27,15,1408.46,1432.4,1419.4,844.5,138.06,113.7,138.1,40.4,757.61,810.7,779.1,427.4,512.79,508.0,502.2,376.7,1408.99,False,2024-09-27
2024-09-27 14:00:00,2024-09-29 13:55:07,2024-09-27,14,1146.17,922.5,1167.6,612.2,96.29,86.3,105.1,16.3,631.32,486.3,636.8,321.7,418.56,349.9,425.7,274.2,1118.01,False,2024-09-27
2024-09-27 13:00:00,2024-09-29 12:55:07,2024-09-27,13,689.26,671.7,684.3,223.8,40.74,53.9,47.8,5.4,307.57,357.2,282.2,48.5,340.95,260.6,354.3,169.9,639.2,False,2024-09-27
2024-09-27 12:00:00,2024-09-29 11:55:09,2024-09-27,12,350.38,490.8,377.7,4.4,29.95,28.6,38.7,0.0,131.03,306.2,156.2,0.0,189.4,156.0,182.8,4.4,366.58,False,2024-09-27
2024-09-27 11:00:00,2024-09-29 10:55:09,2024-09-27,11,325.26,605.4,336.8,0.0,28.32,41.6,35.0,0.0,195.96,398.2,210.7,0.0,100.98,165.6,91.1,0.0,347.95,False,2024-09-27
2024-09-27 10:00:00,2024-09-29 09:55:10,2024-09-27,10,602.59,925.8,754.7,278.3,37.53,85.9,44.2,15.8,448.81,617.4,571.0,214.0,116.25,222.5,139.5,48.5,804.65,False,2024-09-27
2024-09-27 09:00:00,2024-09-29 08:55:10,2024-09-27,9,1284.47,1342.6,1420.8,851.1,104.74,150.1,114.8,61.9,906.83,956.5,1004.8,583.9,272.9,236.0,301.2,205.3,1418.45,False,2024-09-27
2024-09-27 08:00:00,2024-09-29 07:55:10,2024-09-27,8,1422.31,1476.4,1566.3,995.5,138.58,202.1,156.2,72.5,1006.45,1072.6,1127.3,714.7,277.28,201.7,282.8,208.3,1558.87,False,2024-09-27
2024-09-27 07:00:00,2024-09-29 06:55:10,2024-09-27,7,1510.46,1779.1,1681.0,1107.5,174.57,225.7,203.7,108.3,1162.65,1394.3,1306.1,899.5,173.24,159.1,171.2,99.7,1692.39,False,2024-09-27
2024-09-27 06:00:00,2024-09-29 05:55:09,2024-09-27,6,1765.35,2247.5,1948.8,1373.9,215.47,362.0,224.6,135.5,1438.31,1708.6,1612.4,1187.5,111.57,176.9,111.8,50.9,2004.8,False,2024-09-27
2024-09-27 05:00:00,2024-09-29 04:55:09,2024-09-27,5,2279.92,2736.5,2481.0,1890.5,257.72,386.0,278.9,182.1,1940.96,2120.4,2113.6,1672.4,81.24,230.1,88.5,36.0,2538.02,False,2024-09-27
2024-09-27 04:00:00,2024-09-29 03:55:11,2024-09-27,4,2769.95,3432.5,2934.1,2333.5,356.7,438.9,374.4,288.4,2309.72,2814.7,2431.7,1967.2,103.53,178.9,128.0,77.9,2979.01,False,2024-09-27
2024-09-27 03:00:00,2024-09-29 02:55:09,2024-09-27,3,3164.65,3812.3,3425.4,2820.4,386.33,393.3,388.5,303.1,2614.21,3210.8,2850.5,2369.8,164.11,208.2,186.4,147.5,3437.11,False,2024-09-27
2024-09-27 02:00:00,2024-09-29 01:55:11,2024-09-27,2,3805.99,4700.0,3988.2,3378.1,405.79,480.7,432.2,343.8,3287.68,3951.3,3446.9,2968.5,112.52,268.0,109.1,65.8,3984.55,False,2024-09-27
